268,2015-05-31 09:05:07,60
269,2015-06-01 12:45:47,32
270,2015-05-01 11:10:01,35
271,2015-06-15 17:14:40,34
272,2015-05-25 09:11:48,69
273,2015-06-05 15:56:48,10
274,2015-05-25 12:08:56,2
275,2015-06-10 17:07:40,8
276,2015-05-15 11:26:55,2
277,2015-06-16 10:30:51,39
278,2015-05-14 08:41:58,53
279,2015-06-10 11:45:06,45
280,2015-05-12 08:16:21,9
281,2015-06-02 15:43:43,47
282,2015-05-29 10:58:00,56
283,2015-06-29 10:54:46,68
284,2015-05-11 14:39:27,58
285,2015-06-10 15:33:16,29
286,2015-05-24 11:38:18,30
287,2015-06-07 17:58:44,9
288,2015-05-07 12:18:57,11
289,2015-06-03 11:15:16,23
290,2015-05-01 10:26:50,68
291,2015-06-13 12:45:16,43
292,2015-05-07 14:54:14,57
293,2015-06-12 17:54:38,20
294,2015-05-06 16:39:36,46
295,2015-06-04 13:08:10,31
296,2015-05-08 12:25:28,48
297,2015-06-06 08:54:31,31
298,2015-05-27 15:13:38,24
299,2015-06-08 10:40:32,37
300,2015-05-17 11:41:52,32
301,2015-06-04 17:45:04,12
302,2015-05-26 17:07:53,1
303,2015-06-04 16:39:41,52
304,2015-05-08 12:50:43,24
305,2015-06-22 08:57:30,64
306,2015-05-09 11:12:46,21
307,2015-06-12 08:52:23,19
308,2015-05-29 13:36:42,10
309,2015-06-09 13:56:24,40
310,2015-05-07 16:14:27,45
311,2015-06-26 12:40:56,57
312,2015-05-25 09:37:22,49
313,2015-06-09 14:17:42,50
314,2015-05-29 13:53:07,1
315,2015-06-15 16:47:44,44
316,2015-05-17 12:47:17,60
317,2015-06-24 08:49:42,32
318,2015-05-10 14:19:33,32
319,2015-06-05 16:29:31,28
320,2015-05-09 14:29:08,22
321,2015-06-07 09:25:03,20
322,2015-05-12 11:00:45,10
323,2015-06-05 17:50:43,35
324,2015-05-19 17:11:16,54
325,2015-06-30 17:37:21,43
326,2015-05-15 08:19:10,32
327,2015-06-01 15:17:15,30
328,2015-05-15 08:26:37,47
329,2015-06-04 14:03:34,52
330,2015-05-04 10:52:07,62
331,2015-06-11 16:33:53,30
332,2015-05-27 10:50:56,21
333,2015-06-21 11:40:23,3
334,2015-05-13 11:36:01,2
335,2015-06-03 17:56:44,19
336,2015-05-22 11:52:33,69
337,2015-06-10 14:26:34,49
338,2015-05-11 09:30:05,49
339,2015-06-25 16:17:27,59
340,2015-05-29 16:03:35,35
341,2015-06-13 09:36:27,10
342,2015-05-26 16:47:04,18
343,2015-06-05 12:59:14,57
344,2015-05-23 16:18:32,48
345,2015-06-14 17:37:12,44
346,2015-05-15 15:20:59,57
347,2015-06-26 14:44:40,65
348,2015-05-13 13:22:44,8
349,2015-06-04 11:47:26,34
350,2015-05-02 11:00:22,52
351,2015-06-14 16:27:03,2
352,2015-05-28 13:42:02,39
353,2015-06-07 13:33:52,26
354,2015-05-07 14:55:10,27
355,2015-06-12 09:36:40,61
356,2015-05-05 13:57:49,60
357,2015-06-21 15:33:15,5
358,2015-05-15 16:10:31,70
359,2015-06-28 17:32:57,17
360,2015-05-12 16:54:26,21
361,2015-06-02 12:25:26,10
362,2015-05-13 14:27:12,10
363,2015-06-21 09:17:24,10
364,2015-05-24 10:08:36,6
365,2015-06-25 10:31:47,41
366,2015-05-10 11:05:41,15
367,2015-06-21 14:07:48,54
368,2015-05-02 10:46:52,39
369,2015-06-23 12:30:39,53
370,2015-05-16 08:44:42,50
371,2015-06-04 12:07:34,17
372,2015-05-01 14:01:56,19
373,2015-06-22 09:25:54,33
374,2015-05-12 09:14:26,14
375,2015-06-07 13:53:53,45
376,2015-05-03 08:44:57,25
377,2015-06-25 10:10:01,18
378,2015-05-25 08:51:28,56
379,2015-06-16 14:21:57,64
380,2015-05-25 08:46:41,20
381,2015-06-15 15:38:28,60
382,2015-05-13 09:56:40,16
383,2015-06-11 13:53:50,66
384,2015-05-14 16:39:26,18
385,2015-06-17 15:35:00,39
386,2015-05-08 10:08:08,66
387,2015-06-17 14:29:43,11
388,2015-05-20 14:19:55,6
389,2015-06-21 12:01:35,39
390,2015-05-04 14:41:41,51
391,2015-06-29 11:17:41,60
392,2015-05-02 13:01:53,30
393,2015-06-05 08:55:41,40
394,2015-05-25 08:52:21,36
395,2015-06-03 14:55:44,56
396,2015-05-15 17:46:17,54
397,2015-06-30 17:12:56,25
398,2015-05-27 09:38:53,66
399,2015-06-09 11:02:53,20
400,2015-05-28 16:15:30,62
401,2015-06-02 16:26:06,34
402,2015-05-03 14:12:20,38
403,2015-06-07 11:55:41,16
404,2015-05-11 10:44:48,16
405,2015-06-22 15:54:26,10
406,2015-05-15 15:55:34,21
407,2015-06-12 08:38:19,25
408,2015-05-27 17:50:01,41
409,2015-06-13 08:05:45,13
410,2015-05-06 13:23:50,26
411,2015-06-15 17:01:46,9
412,2015-05-06 09:12:59,38
413,2015-06-28 08:11:35,9
414,2015-05-02 13:01:37,7
415,2015-06-10 10:28:41,34
416,2015-05-28 17:19:12,39
417,2015-06-08 12:53:35,38
418,2015-05-11 17:28:34,10
419,2015-06-16 12:05:08,67
420,2015-05-12 09:00:05,55
421,2015-06-03 17:15:19,15
422,2015-05-27 10:03:49,29
423,2015-06-12 13:23:52,10
424,2015-05-26 11:04:09,48
425,2015-06-30 13:35:02,27
426,2015-05-22 09:53:47,11
427,2015-06-25 12:58:24,39
428,2015-05-29 14:50:11,2
429,2015-06-13 17:18:41,24
430,2015-05-12 17:49:42,34
431,2015-06-24 17:37:37,64
432,2015-05-09 15:49:48,53
433,2015-06-17 09:42:34,44
434,2015-05-09 15:10:53,5
435,2015-06-27 12:12:32,36
436,2015-05-15 09:36:24,24
437,2015-06-20 09:51:34,34
438,2015-05-31 14:04:33,32
439,2015-06-06 11:53:40,69
440,2015-05-14 14:28:51,66
441,2015-06-29 09:38:23,34
442,2015-05-26 11:54:48,2
443,2015-06-09 09:36:57,63
444,2015-05-15 17:22:36,66
445,2015-06-22 09:30:30,28
446,2015-05-19 08:29:46,29
447,2015-06-11 09:55:43,50
448,2015-05-16 14:41:12,5
449,2015-06-16 14:42:05,33
450,2015-05-29 17:45:14,59
451,2015-06-19 08:23:24,40
452,2015-05-07 08:42:05,58
453,2015-06-18 14:46:18,3
454,2015-05-02 17:48:35,5
455,2015-06-19 11:41:32,50
456,2015-05-10 13:15:44,45
457,2015-06-10 14:33:10,67
458,2015-05-21 15:38:58,31
459,2015-06-06 17:21:21,20
460,2015-05-19 12:15:31,41
461,2015-06-16 08:54:17,10
462,2015-05-09 17:41:36,64
463,2015-06-16 16:17:15,19
464,2015-05-06 14:39:38,66
465,2015-06-02 08:30:37,33
466,2015-05-17 15:36:26,60
467,2015-06-07 08:49:18,31
468,2015-05-19 17:13:26,67
469,2015-06-20 10:27:58,20
470,2015-05-03 13:45:36,37
471,2015-06-10 15:30:37,69
472,2015-05-05 12:33:40,68
473,2015-06-20 09:44:41,32
474,2015-05-18 16:54:44,27
475,2015-06-07 13:36:08,15
476,2015-05-31 15:45:00,68
477,2015-06-09 14:07:53,70
478,2015-05-01 12:30:08,48
479,2015-06-27 15:24:01,36
480,2015-05-07 13:15:43,44
481,2015-06-24 16:51:01,20
482,2015-05-20 12:58:38,42
483,2015-06-02 11:47:03,52
484,2015-05-10 16:59:41,14
485,2015-06-13 12:13:23,28
486,2015-05-15 10:46:39,54
487,2015-06-24 15:34:12,52
488,2015-05-31 09:58:22,51
489,2015-06-22 08:38:51,19
490,2015-05-13 17:38:31,41
491,2015-06-16 14:06:02,54
492,2015-05-29 09:15:19,15
493,2015-06-24 13:09:49,28
494,2015-05-01 11:32:26,5
495,2015-06-27 14:48:41,37
496,2015-05-02 12:29:01,4
497,2015-06-30 10:17:39,15
498,2015-05-06 14:04:08,53
499,2015-06-29 15:43:38,8
500,2015-05-10 09:16:54,48
501,2015-06-23 14:29:06,42
502,2015-05-24 16:59:52,4
503,2015-06-16 11:23:51,51
504,2015-05-25 09:33:38,66
505,2015-06-01 11:34:32,38
506,2015-05-22 14:45:30,48
507,2015-06-08 10:48:32,17
508,2015-05-01 13:37:21,15
509,2015-06-25 15:28:09,22
510,2015-05-01 14:03:36,18
511,2015-06-26 14:25:03,68
512,2015-05-13 08:39:28,58
513,2015-06-30 09:30:30,30
514,2015-05-02 16:27:02,66
515,2015-06-09 14:04:41,18
516,2015-05-05 12:39:02,47
517,2015-06-25 11:00:46,56
518,2015-05-22 12:21:00,65
519,2015-06-29 14:04:41,52
520,2015-05-02 09:24:05,47
521,2015-06-22 10:10:23,53
522,2015-05-16 11:37:45,32
523,2015-06-18 10:23:27,5
524,2015-05-22 16:16:28,42
525,2015-06-22 16:11:38,67
526,2015-05-21 15:28:30,18
527,2015-06-24 11:15:54,12
528,2015-05-05 12:50:36,7
529,2015-06-22 11:06:31,39
530,2015-05-09 13:33:28,27
531,2015-06-25 11:59:03,60
532,2015-05-09 12:57:28,22
533,2015-06-13 17:11:22,39
534,2015-05-24 11:47:42,39
535,2015-06-09 11:45:17,61
536,2015-05-10 14:47:03,1
537,2015-06-26 08:02:20,8
538,2015-05-11 15:55:30,29
539,2015-06-20 11:45:43,66
540,2015-05-03 17:48:50,41
541,2015-06-19 15:32:10,48
542,2015-05-29 10:45:46,34
543,2015-06-03 17:55:55,41
544,2015-05-10 08:59:26,3
545,2015-06-05 08:15:21,62
546,2015-05-27 17:49:50,23
547,2015-06-05 13:21:03,47
548,2015-05-07 10:24:57,3
549,2015-06-11 08:41:42,16
550,2015-05-18 10:34:50,70
551,2015-06-03 11:13:47,28
552,2015-05-07 09:20:49,48
553,2015-06-17 14:41:39,10
554,2015-05-02 08:52:57,33
555,2015-06-28 11:20:19,7
556,2015-05-29 15:24:41,23
557,2015-06-08 12:14:19,45
558,2015-05-19 09:46:18,53
559,2015-06-26 15:03:23,43
560,2015-05-19 11:14:53,3
561,2015-06-24 17:41:17,47
562,2015-05-07 17:34:49,17
563,2015-06-30 12:58:02,37
564,2015-05-20 11:14:32,53
565,2015-06-05 10:50:19,8
566,2015-05-29 12:47:29,14
567,2015-06-28 13:14:08,59
568,2015-05-05 15:04:16,55
569,2015-06-26 11:05:56,66
570,2015-05-19 17:26:26,25
571,2015-06-25 08:52:47,32
572,2015-05-12 16:48:27,66
573,2015-06-22 12:32:00,34
574,2015-05-14 15:06:34,40
575,2015-06-25 15:25:49,23
576,2015-05-19 15:28:43,37
577,2015-06-26 15:00:12,66
578,2015-05-22 10:18:37,19
579,2015-06-29 16:29:32,2
580,2015-05-23 10:09:25,69
581,2015-06-05 13:37:02,21
582,2015-05-05 11:52:52,53
583,2015-06-07 16:52:08,11
584,2015-05-24 15:04:45,17
585,2015-06-06 14:34:35,25
586,2015-05-24 09:34:08,64
587,2015-06-27 17:15:18,43
588,2015-05-17 17:49:57,41
589,2015-06-30 11:59:27,52
590,2015-05-15 16:25:50,51
591,2015-06-19 15:02:48,10
592,2015-05-29 11:06:45,56
593,2015-06-19 17:40:37,25
594,2015-05-10 17:53:04,64
595,2015-06-27 12:19:04,53
596,2015-05-16 17:37:59,7
597,2015-06-17 15:25:58,44
598,2015-05-13 08:20:46,31
599,2015-06-07 11:23:37,37
600,2015-05-12 08:11:31,11
601,2015-06-16 15:38:42,15
602,2015-05-28 16:33:52,9
603,2015-06-11 15:40:07,16
604,2015-05-05 16:39:02,45
605,2015-06-18 15:14:22,45
606,2015-05-23 12:10:29,11
607,2015-06-17 15:06:18,5
608,2015-05-30 15:29:34,24
609,2015-06-26 09:59:45,20
610,2015-05-02 15:23:47,60
611,2015-06-12 11:53:17,66
612,2015-05-28 10:46:15,63
613,2015-06-04 16:42:19,30
614,2015-05-06 16:57:06,56
615,2015-06-17 12:21:20,18
616,2015-05-30 12:57:08,43
617,2015-06-22 11:58:24,15
618,2015-05-09 16:20:06,10
619,2015-06-06 09:23:58,44
620,2015-05-02 08:21:44,19
621,2015-06-23 17:38:53,21
622,2015-05-26 11:29:03,31
623,2015-06-18 14:32:50,38
624,2015-05-25 13:06:30,69
625,2015-06-16 14:16:02,57
626,2015-05-27 09:35:37,64
627,2015-06-17 17:06:28,13
628,2015-05-18 10:46:09,55
629,2015-06-02 12:10:13,44
630,2015-05-02 16:11:29,53
631,2015-06-20 15:07:50,70
632,2015-05-26 10:46:24,20
633,2015-06-08 11:08:18,36
634,2015-05-29 08:11:38,45
635,2015-06-05 16:41:51,70
636,2015-05-06 10:12:58,11
637,2015-06-01 12:13:28,27
638,2015-05-07 15:00:52,53
639,2015-06-28 12:15:02,25
640,2015-05-24 11:00:30,31
641,2015-06-26 12:17:16,40
642,2015-05-12 10:10:03,27
643,2015-06-09 08:16:22,42
644,2015-05-13 16:36:05,39
645,2015-06-14 10:59:25,55
646,2015-05-03 09:07:29,62
647,2015-06-24 14:30:04,31
648,2015-05-01 14:35:13,66
649,2015-06-14 17:12:18,30
650,2015-05-29 10:35:25,44
651,2015-06-16 17:46:36,52
652,2015-05-29 17:00:14,14
653,2015-06-05 15:28:51,13
654,2015-05-26 13:05:34,27
655,2015-06-22 08:48:26,35
656,2015-05-22 16:56:20,11
657,2015-06-20 08:04:30,39
658,2015-05-28 11:03:12,44
659,2015-06-27 14:56:22,18
660,2015-05-17 14:56:25,16
661,2015-06-20 10:41:16,51
662,2015-05-02 08:54:38,16
663,2015-06-23 12:29:38,35
664,2015-05-17 17:53:37,67
665,2015-06-01 09:00:24,62
666,2015-05-26 14:29:14,42
667,2015-06-29 16:06:02,32
668,2015-05-22 10:59:53,44
669,2015-06-29 08:03:30,40
670,2015-05-23 13:42:39,4
671,2015-06-14 10:08:15,10
672,2015-05-28 15:16:58,6
673,2015-06-27 10:22:30,41
674,2015-05-08 16:06:19,17
675,2015-06-06 10:08:06,19
676,2015-05-10 08:28:27,62
677,2015-06-20 11:50:53,48
678,2015-05-22 17:11:54,37
679,2015-06-01 11:24:31,1
680,2015-05-27 15:53:31,25
681,2015-06-11 09:10:58,64
682,2015-05-31 14:21:01,62
683,2015-06-02 16:04:56,39
684,2015-05-12 10:40:24,50
685,2015-06-02 14:25:30,68
686,2015-05-27 17:14:00,70
687,2015-06-11 13:30:19,40
688,2015-05-19 08:28:39,28
689,2015-06-05 17:50:21,41
690,2015-05-24 17:52:19,58
691,2015-06-19 16:33:05,46
692,2015-05-10 09:48:14,46
693,2015-06-06 13:47:30,65
694,2015-05-24 11:04:58,29
695,2015-06-05 08:51:51,48
696,2015-05-02 13:57:07,48
697,2015-06-21 09:33:12,50
698,2015-05-24 15:53:23,47
699,2015-06-06 14:21:31,22
700,2015-05-08 15:59:38,28
701,2015-06-25 11:44:05,22
702,2015-05-14 09:27:55,28
703,2015-06-13 12:52:37,22
704,2015-05-21 12:55:42,31
705,2015-06-21 12:56:14,60
706,2015-05-26 10:44:12,69
707,2015-06-09 13:41:07,65
708,2015-05-18 09:05:00,18
709,2015-06-27 16:37:46,9
710,2015-05-10 11:41:09,1
711,2015-06-11 16:38:20,44
712,2015-05-31 12:24:05,7
713,2015-06-24 14:36:20,21
714,2015-05-16 08:49:20,53
715,2015-06-06 09:08:46,38
716,2015-05-06 15:12:11,41
717,2015-06-04 12:56:22,27
718,2015-05-15 16:58:01,65
719,2015-06-03 15:21:34,42
720,2015-05-11 11:20:23,28
721,2015-06-21 14:13:01,35
722,2015-05-01 12:50:23,52
723,2015-06-19 09:45:50,48
724,2015-05-14 12:50:15,13
725,2015-06-15 14:22:32,37
726,2015-05-02 08:47:04,13
727,2015-06-02 13:20:00,31
728,2015-05-03 11:44:43,41
729,2015-06-01 08:47:54,70
730,2015-05-15 15:29:24,56
731,2015-06-24 17:13:48,24
732,2015-05-06 14:16:12,62
733,2015-06-06 10:39:11,34
734,2015-05-31 14:00:28,66
735,2015-06-24 12:50:57,15
736,2015-05-14 11:30:57,15
737,2015-06-19 11:10:57,39
738,2015-05-21 17:52:48,9
739,2015-06-02 16:35:00,42
740,2015-05-26 13:39:48,47
741,2015-06-10 15:49:26,30
742,2015-05-06 16:25:24,22
743,2015-06-24 14:19:33,52
744,2015-05-23 15:04:14,62
745,2015-06-07 08:29:45,38
746,2015-05-17 12:21:19,3
747,2015-06-18 13:21:39,49
748,2015-05-27 09:04:39,63
749,2015-06-09 11:58:02,67
750,2015-05-31 16:41:58,10
751,2015-06-14 09:16:35,4
752,2015-05-12 11:37:04,38
753,2015-06-07 14:34:32,19
754,2015-05-03 11:13:28,37
755,2015-06-12 14:10:57,63
756,2015-05-17 11:48:08,58
757,2015-06-27 13:19:18,54
758,2015-05-14 17:01:09,18
759,2015-06-25 14:58:29,16
760,2015-05-07 09:07:02,56
761,2015-06-04 09:13:30,65
762,2015-05-06 13:08:15,22
763,2015-06-07 15:03:25,67
764,2015-05-15 14:00:20,57
765,2015-06-02 16:40:14,33
766,2015-05-09 08:46:03,28
767,2015-06-23 09:41:59,47
768,2015-05-12 17:21:05,67
769,2015-06-09 09:28:40,30
770,2015-05-26 12:02:13,32
771,2015-06-24 11:26:01,39
772,2015-05-15 08:52:40,53
773,2015-06-25 17:40:39,34
774,2015-05-19 12:37:59,51
775,2015-06-13 12:37:50,67
776,2015-05-11 09:42:04,38
777,2015-06-07 17:58:00,67
778,2015-05-29 10:35:43,63
779,2015-06-12 08:56:08,64
780,2015-05-05 13:50:44,16
781,2015-06-21 15:56:09,27
782,2015-05-21 09:43:23,8
783,2015-06-03 13:19:43,2
784,2015-05-02 11:27:01,55
785,2015-06-21 16:55:38,2
786,2015-05-28 12:23:31,27
787,2015-06-18 15:21:11,39
788,2015-05-06 12:38:17,59
789,2015-06-20 12:04:45,22
790,2015-05-29 14:44:29,61
791,2015-06-06 08:43:43,29
792,2015-05-05 08:47:20,49
793,2015-06-19 16:03:56,44
794,2015-05-08 13:44:56,48
795,2015-06-26 16:55:02,12
796,2015-05-20 08:00:37,68
797,2015-06-06 09:52:08,10
798,2015-05-26 12:31:57,39
799,2015-06-22 13:44:03,9
800,2015-05-24 09:50:21,33
801,2015-06-10 17:07:19,7
802,2015-05-24 14:38:47,40
803,2015-06-16 17:01:15,18
804,2015-05-31 08:03:50,20
805,2015-06-22 09:40:42,50
806,2015-05-10 10:06:05,46
807,2015-06-06 11:14:44,2
808,2015-05-25 12:55:17,66
809,2015-06-20 14:51:15,48
810,2015-05-03 14:42:31,67
811,2015-06-28 10:36:52,57
812,2015-05-30 10:31:45,60
813,2015-06-07 17:21:17,68
814,2015-05-02 10:17:13,52
815,2015-06-06 08:31:45,69
816,2015-05-20 08:28:05,44
817,2015-06-04 10:50:52,28
818,2015-05-03 12:03:24,61
819,2015-06-23 12:27:49,49
820,2015-05-19 10:26:45,53
821,2015-06-15 11:27:30,61
822,2015-05-02 16:38:56,8
